LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
GBR,ELDLYPOP,TOT,PC_POP,A,1950,10.7778891,
GBR,ELDLYPOP,TOT,PC_POP,A,1951,10.90221425,
GBR,ELDLYPOP,TOT,PC_POP,A,1952,11.05270297,
GBR,ELDLYPOP,TOT,PC_POP,A,1953,11.12040076,
GBR,ELDLYPOP,TOT,PC_POP,A,1954,11.25428368,
GBR,ELDLYPOP,TOT,PC_POP,A,1955,11.31157313,
GBR,ELDLYPOP,TOT,PC_POP,A,1956,11.39561341,
GBR,ELDLYPOP,TOT,PC_POP,A,1957,11.53559229,
GBR,ELDLYPOP,TOT,PC_POP,A,1958,11.57908512,
GBR,ELDLYPOP,TOT,PC_POP,A,1959,11.62612128,
GBR,ELDLYPOP,TOT,PC_POP,A,1960,11.69900628,
GBR,ELDLYPOP,TOT,PC_POP,A,1961,11.74234334,
GBR,ELDLYPOP,TOT,PC_POP,A,1962,11.75644617,
GBR,ELDLYPOP,TOT,PC_POP,A,1963,11.78064466,
GBR,ELDLYPOP,TOT,PC_POP,A,1964,11.89589888,
GBR,ELDLYPOP,TOT,PC_POP,A,1965,12.04220208,
GBR,ELDLYPOP,TOT,PC_POP,A,1966,12.15553819,
GBR,ELDLYPOP,TOT,PC_POP,A,1967,12.35328238,
GBR,ELDLYPOP,TOT,PC_POP,A,1968,12.48876227,
GBR,ELDLYPOP,TOT,PC_POP,A,1969,12.66655922,
GBR,ELDLYPOP,TOT,PC_POP,A,1970,12.82454358,
GBR,ELDLYPOP,TOT,PC_POP,A,1971,13.24589164,
GBR,ELDLYPOP,TOT,PC_POP,A,1972,13.42836582,
GBR,ELDLYPOP,TOT,PC_POP,A,1973,13.62089994,
GBR,ELDLYPOP,TOT,PC_POP,A,1974,13.84298947,
GBR,ELDLYPOP,TOT,PC_POP,A,1975,14.05190415,
GBR,ELDLYPOP,TOT,PC_POP,A,1976,14.22609006,
GBR,ELDLYPOP,TOT,PC_POP,A,1977,14.4195586,
GBR,ELDLYPOP,TOT,PC_POP,A,1978,14.62168704,
GBR,ELDLYPOP,TOT,PC_POP,A,1979,14.7893744,
GBR,ELDLYPOP,TOT,PC_POP,A,1980,14.95329114,
GBR,ELDLYPOP,TOT,PC_POP,A,1981,15.03905854,
GBR,ELDLYPOP,TOT,PC_POP,A,1982,15.05315326,
GBR,ELDLYPOP,TOT,PC_POP,A,1983,14.95674819,
GBR,ELDLYPOP,TOT,PC_POP,A,1984,14.88720473,
GBR,ELDLYPOP,TOT,PC_POP,A,1985,15.16745557,
GBR,ELDLYPOP,TOT,PC_POP,A,1986,15.36050093,
GBR,ELDLYPOP,TOT,PC_POP,A,1987,15.52186029,
GBR,ELDLYPOP,TOT,PC_POP,A,1988,15.61847289,
GBR,ELDLYPOP,TOT,PC_POP,A,1989,15.70572599,
GBR,ELDLYPOP,TOT,PC_POP,A,1990,15.72983813,
GBR,ELDLYPOP,TOT,PC_POP,A,1991,15.77158018,
GBR,ELDLYPOP,TOT,PC_POP,A,1992,15.80686514,
GBR,ELDLYPOP,TOT,PC_POP,A,1993,15.83097441,
GBR,ELDLYPOP,TOT,PC_POP,A,1994,15.82067861,
GBR,ELDLYPOP,TOT,PC_POP,A,1995,15.84814969,
GBR,ELDLYPOP,TOT,PC_POP,A,1996,15.85716886,
GBR,ELDLYPOP,TOT,PC_POP,A,1997,15.85127162,
GBR,ELDLYPOP,TOT,PC_POP,A,1998,15.85297484,
GBR,ELDLYPOP,TOT,PC_POP,A,1999,15.80914132,
GBR,ELDLYPOP,TOT,PC_POP,A,2000,15.80645098,
GBR,ELDLYPOP,TOT,PC_POP,A,2001,15.85579393,
GBR,ELDLYPOP,TOT,PC_POP,A,2002,15.88430298,
GBR,ELDLYPOP,TOT,PC_POP,A,2003,15.91213975,
GBR,ELDLYPOP,TOT,PC_POP,A,2004,15.929166,
GBR,ELDLYPOP,TOT,PC_POP,A,2005,15.91528988,
GBR,ELDLYPOP,TOT,PC_POP,A,2006,15.87163984,
GBR,ELDLYPOP,TOT,PC_POP,A,2007,15.88897908,
GBR,ELDLYPOP,TOT,PC_POP,A,2008,16.0029511,
GBR,ELDLYPOP,TOT,PC_POP,A,2009,16.17688625,
GBR,ELDLYPOP,TOT,PC_POP,A,2010,16.35247922,
GBR,ELDLYPOP,TOT,PC_POP,A,2011,16.52549899,
GBR,ELDLYPOP,TOT,PC_POP,A,2012,17.01740977,
GBR,ELDLYPOP,TOT,PC_POP,A,2013,17.36483493,
GBR,ELDLYPOP,TOT,PC_POP,A,2014,17.65850549,
GBR,ELDLYPOP,TOT,PC_POP,A,2015,17.83314535,
GBR,ELDLYPOP,TOT,PC_POP,A,2016,17.99609323,
GBR,ELDLYPOP,TOT,PC_POP,A,2017,18.15457363,
GBR,ELDLYPOP,TOT,PC_POP,A,2018,18.311818,
GBR,ELDLYPOP,TOT,PC_POP,A,2019,18.52627626,
GBR,ELDLYPOP,TOT,PC_POP,A,2020,18.64700044,
USA,ELDLYPOP,TOT,PC_POP,A,1950,8.141499071,
USA,ELDLYPOP,TOT,PC_POP,A,1951,8.266229016,
USA,ELDLYPOP,TOT,PC_POP,A,1952,8.380299194,
USA,ELDLYPOP,TOT,PC_POP,A,1953,8.500875667,
USA,ELDLYPOP,TOT,PC_POP,A,1954,8.634108428,
USA,ELDLYPOP,TOT,PC_POP,A,1955,8.753911154,
USA,ELDLYPOP,TOT,PC_POP,A,1956,8.843925957,
USA,ELDLYPOP,TOT,PC_POP,A,1957,8.947232515,
USA,ELDLYPOP,TOT,PC_POP,A,1958,9.038142677,
USA,ELDLYPOP,TOT,PC_POP,A,1959,9.136791874,
USA,ELDLYPOP,TOT,PC_POP,A,1960,9.229492513,
USA,ELDLYPOP,TOT,PC_POP,A,1961,9.303213141,
USA,ELDLYPOP,TOT,PC_POP,A,1962,9.358215276,
USA,ELDLYPOP,TOT,PC_POP,A,1963,9.394149278,
USA,ELDLYPOP,TOT,PC_POP,A,1964,9.446460059,
USA,ELDLYPOP,TOT,PC_POP,A,1965,9.496197441,
USA,ELDLYPOP,TOT,PC_POP,A,1966,9.54166603,
USA,ELDLYPOP,TOT,PC_POP,A,1967,9.597512795,
USA,ELDLYPOP,TOT,PC_POP,A,1968,9.648496798,
USA,ELDLYPOP,TOT,PC_POP,A,1969,9.710263248,
USA,ELDLYPOP,TOT,PC_POP,A,1970,9.805664874,
USA,ELDLYPOP,TOT,PC_POP,A,1971,9.901470176,
USA,ELDLYPOP,TOT,PC_POP,A,1972,10.01439708,
USA,ELDLYPOP,TOT,PC_POP,A,1973,10.15764103,
USA,ELDLYPOP,TOT,PC_POP,A,1974,10.31614579,
USA,ELDLYPOP,TOT,PC_POP,A,1975,10.50884791,
USA,ELDLYPOP,TOT,PC_POP,A,1976,10.67630586,
USA,ELDLYPOP,TOT,PC_POP,A,1977,10.84812358,
USA,ELDLYPOP,TOT,PC_POP,A,1978,11.00797497,
USA,ELDLYPOP,TOT,PC_POP,A,1979,11.16779881,
USA,ELDLYPOP,TOT,PC_POP,A,1980,11.31367239,
USA,ELDLYPOP,TOT,PC_POP,A,1981,11.42689099,
USA,ELDLYPOP,TOT,PC_POP,A,1982,11.56305168,
USA,ELDLYPOP,TOT,PC_POP,A,1983,11.70299826,
USA,ELDLYPOP,TOT,PC_POP,A,1984,11.82127365,
USA,ELDLYPOP,TOT,PC_POP,A,1985,11.94339515,
USA,ELDLYPOP,TOT,PC_POP,A,1986,12.07981021,
USA,ELDLYPOP,TOT,PC_POP,A,1987,12.22761909,
USA,ELDLYPOP,TOT,PC_POP,A,1988,12.32054496,
USA,ELDLYPOP,TOT,PC_POP,A,1989,12.43086124,
USA,ELDLYPOP,TOT,PC_POP,A,1990,12.51779775,
USA,ELDLYPOP,TOT,PC_POP,A,1991,12.57471171,
USA,ELDLYPOP,TOT,PC_POP,A,1992,12.61372313,
USA,ELDLYPOP,TOT,PC_POP,A,1993,12.65850636,
USA,ELDLYPOP,TOT,PC_POP,A,1994,12.66724903,
USA,ELDLYPOP,TOT,PC_POP,A,1995,12.68195426,
USA,ELDLYPOP,TOT,PC_POP,A,1996,12.67400648,
USA,ELDLYPOP,TOT,PC_POP,A,1997,12.61762296,
USA,ELDLYPOP,TOT,PC_POP,A,1998,12.54980749,
USA,ELDLYPOP,TOT,PC_POP,A,1999,12.47054904,
USA,ELDLYPOP,TOT,PC_POP,A,2000,12.42885892,
USA,ELDLYPOP,TOT,PC_POP,A,2001,12.38390722,
USA,ELDLYPOP,TOT,PC_POP,A,2002,12.35017233,
USA,ELDLYPOP,TOT,PC_POP,A,2003,12.36213317,
USA,ELDLYPOP,TOT,PC_POP,A,2004,12.36429779,
USA,ELDLYPOP,TOT,PC_POP,A,2005,12.40194227,
USA,ELDLYPOP,TOT,PC_POP,A,2006,12.45529793,
USA,ELDLYPOP,TOT,PC_POP,A,2007,12.55703596,
USA,ELDLYPOP,TOT,PC_POP,A,2008,12.7518548,
USA,ELDLYPOP,TOT,PC_POP,A,2009,12.91618395,
USA,ELDLYPOP,TOT,PC_POP,A,2010,13.08590271,
USA,ELDLYPOP,TOT,PC_POP,A,2011,13.27120772,
USA,ELDLYPOP,TOT,PC_POP,A,2012,13.74172686,
USA,ELDLYPOP,TOT,PC_POP,A,2013,14.12147835,
USA,ELDLYPOP,TOT,PC_POP,A,2014,14.49842559,
USA,ELDLYPOP,TOT,PC_POP,A,2015,14.85814662,
USA,ELDLYPOP,TOT,PC_POP,A,2016,15.23143953,
USA,ELDLYPOP,TOT,PC_POP,A,2017,15.61186847,
USA,ELDLYPOP,TOT,PC_POP,A,2018,16.0185086,
USA,ELDLYPOP,TOT,PC_POP,A,2019,16.45805828,
USA,ELDLYPOP,TOT,PC_POP,A,2020,16.89288227,
BRA,ELDLYPOP,TOT,PC_POP,A,1950,2.974621753,
BRA,ELDLYPOP,TOT,PC_POP,A,1951,2.987383847,
BRA,ELDLYPOP,TOT,PC_POP,A,1952,3.002570122,
BRA,ELDLYPOP,TOT,PC_POP,A,1953,3.015626836,
BRA,ELDLYPOP,TOT,PC_POP,A,1954,3.026083017,
BRA,ELDLYPOP,TOT,PC_POP,A,1955,3.034965663,
BRA,ELDLYPOP,TOT,PC_POP,A,1956,3.061531029,
BRA,ELDLYPOP,TOT,PC_POP,A,1957,3.08323574,
BRA,ELDLYPOP,TOT,PC_POP,A,1958,3.103097712,
BRA,ELDLYPOP,TOT,PC_POP,A,1959,3.1250123,
BRA,ELDLYPOP,TOT,PC_POP,A,1960,3.150522446,
BRA,ELDLYPOP,TOT,PC_POP,A,1961,3.196166378,
BRA,ELDLYPOP,TOT,PC_POP,A,1962,3.240745926,
BRA,ELDLYPOP,TOT,PC_POP,A,1963,3.280933291,
BRA,ELDLYPOP,TOT,PC_POP,A,1964,3.312616022,
BRA,ELDLYPOP,TOT,PC_POP,A,1965,3.33479211,
BRA,ELDLYPOP,TOT,PC_POP,A,1966,3.359946944,
BRA,ELDLYPOP,TOT,PC_POP,A,1967,3.378758974,
BRA,ELDLYPOP,TOT,PC_POP,A,1968,3.394901167,
BRA,ELDLYPOP,TOT,PC_POP,A,1969,3.41258953,
BRA,ELDLYPOP,TOT,PC_POP,A,1970,3.434516731,
BRA,ELDLYPOP,TOT,PC_POP,A,1971,3.476129687,
BRA,ELDLYPOP,TOT,PC_POP,A,1972,3.516581736,
BRA,ELDLYPOP,TOT,PC_POP,A,1973,3.556150878,
BRA,ELDLYPOP,TOT,PC_POP,A,1974,3.594741526,
BRA,ELDLYPOP,TOT,PC_POP,A,1975,3.632079549,
BRA,ELDLYPOP,TOT,PC_POP,A,1976,3.682232696,
BRA,ELDLYPOP,TOT,PC_POP,A,1977,3.727503125,
BRA,ELDLYPOP,TOT,PC_POP,A,1978,3.767691426,
BRA,ELDLYPOP,TOT,PC_POP,A,1979,3.8016995,
BRA,ELDLYPOP,TOT,PC_POP,A,1980,4.467734713,
BRA,ELDLYPOP,TOT,PC_POP,A,1981,4.480108903,
BRA,ELDLYPOP,TOT,PC_POP,A,1982,4.492390979,
BRA,ELDLYPOP,TOT,PC_POP,A,1983,4.50588777,
BRA,ELDLYPOP,TOT,PC_POP,A,1984,4.522479662,
BRA,ELDLYPOP,TOT,PC_POP,A,1985,4.543248129,
BRA,ELDLYPOP,TOT,PC_POP,A,1986,4.568186986,
BRA,ELDLYPOP,TOT,PC_POP,A,1987,4.607034878,
BRA,ELDLYPOP,TOT,PC_POP,A,1988,4.658334996,
BRA,ELDLYPOP,TOT,PC_POP,A,1989,4.720844885,
BRA,ELDLYPOP,TOT,PC_POP,A,1990,4.793348963,
BRA,ELDLYPOP,TOT,PC_POP,A,1991,4.877144202,
BRA,ELDLYPOP,TOT,PC_POP,A,1992,4.970474116,
BRA,ELDLYPOP,TOT,PC_POP,A,1993,5.065459575,
BRA,ELDLYPOP,TOT,PC_POP,A,1994,5.155278107,
BRA,ELDLYPOP,TOT,PC_POP,A,1995,5.236387602,
BRA,ELDLYPOP,TOT,PC_POP,A,1996,5.312149815,
BRA,ELDLYPOP,TOT,PC_POP,A,1997,5.384395558,
BRA,ELDLYPOP,TOT,PC_POP,A,1998,5.45527394,
BRA,ELDLYPOP,TOT,PC_POP,A,1999,5.528288414,
BRA,ELDLYPOP,TOT,PC_POP,A,2000,5.804594054,
BRA,ELDLYPOP,TOT,PC_POP,A,2001,5.934949412,
BRA,ELDLYPOP,TOT,PC_POP,A,2002,6.076195108,
BRA,ELDLYPOP,TOT,PC_POP,A,2003,6.217011761,
BRA,ELDLYPOP,TOT,PC_POP,A,2004,6.354047668,
BRA,ELDLYPOP,TOT,PC_POP,A,2005,6.484608293,
BRA,ELDLYPOP,TOT,PC_POP,A,2006,6.61594434,
BRA,ELDLYPOP,TOT,PC_POP,A,2007,6.753491309,
BRA,ELDLYPOP,TOT,PC_POP,A,2008,6.916782916,
BRA,ELDLYPOP,TOT,PC_POP,A,2009,7.110997847,
BRA,ELDLYPOP,TOT,PC_POP,A,2010,7.322661019,
BRA,ELDLYPOP,TOT,PC_POP,A,2011,7.508125532,
BRA,ELDLYPOP,TOT,PC_POP,A,2012,7.712468089,
BRA,ELDLYPOP,TOT,PC_POP,A,2013,7.933857865,
BRA,ELDLYPOP,TOT,PC_POP,A,2014,8.167309555,
BRA,ELDLYPOP,TOT,PC_POP,A,2015,8.409910092,
BRA,ELDLYPOP,TOT,PC_POP,A,2016,8.66779676,
BRA,ELDLYPOP,TOT,PC_POP,A,2017,8.939751531,
BRA,ELDLYPOP,TOT,PC_POP,A,2018,9.222207354,
BRA,ELDLYPOP,TOT,PC_POP,A,2019,9.518647947,
BRA,ELDLYPOP,TOT,PC_POP,A,2020,9.828944291,
CHL,ELDLYPOP,TOT,PC_POP,A,1950,4.25688815,
CHL,ELDLYPOP,TOT,PC_POP,A,1951,4.305124862,
CHL,ELDLYPOP,TOT,PC_POP,A,1952,4.354169866,
CHL,ELDLYPOP,TOT,PC_POP,A,1953,4.403928002,
CHL,ELDLYPOP,TOT,PC_POP,A,1954,4.454473304,
CHL,ELDLYPOP,TOT,PC_POP,A,1955,4.505776219,
CHL,ELDLYPOP,TOT,PC_POP,A,1956,4.556969796,
CHL,ELDLYPOP,TOT,PC_POP,A,1957,4.608712455,
CHL,ELDLYPOP,TOT,PC_POP,A,1958,4.660961975,
CHL,ELDLYPOP,TOT,PC_POP,A,1959,4.713803677,
CHL,ELDLYPOP,TOT,PC_POP,A,1960,4.76719606,
CHL,ELDLYPOP,TOT,PC_POP,A,1961,4.797228945,
CHL,ELDLYPOP,TOT,PC_POP,A,1962,4.827801558,
CHL,ELDLYPOP,TOT,PC_POP,A,1963,4.858983632,
CHL,ELDLYPOP,TOT,PC_POP,A,1964,4.890756555,
CHL,ELDLYPOP,TOT,PC_POP,A,1965,4.923205848,
CHL,ELDLYPOP,TOT,PC_POP,A,1966,4.947797151,
CHL,ELDLYPOP,TOT,PC_POP,A,1967,4.971902183,
CHL,ELDLYPOP,TOT,PC_POP,A,1968,4.995507274,
CHL,ELDLYPOP,TOT,PC_POP,A,1969,5.018674425,
CHL,ELDLYPOP,TOT,PC_POP,A,1970,5.041396058,
CHL,ELDLYPOP,TOT,PC_POP,A,1971,5.094745546,
CHL,ELDLYPOP,TOT,PC_POP,A,1972,5.14753865,
CHL,ELDLYPOP,TOT,PC_POP,A,1973,5.19976514,
CHL,ELDLYPOP,TOT,PC_POP,A,1974,5.251412441,
CHL,ELDLYPOP,TOT,PC_POP,A,1975,5.302452585,
CHL,ELDLYPOP,TOT,PC_POP,A,1976,5.352637082,
CHL,ELDLYPOP,TOT,PC_POP,A,1977,5.402170262,
CHL,ELDLYPOP,TOT,PC_POP,A,1978,5.45108917,
CHL,ELDLYPOP,TOT,PC_POP,A,1979,5.499373888,
CHL,ELDLYPOP,TOT,PC_POP,A,1980,5.547005582,
CHL,ELDLYPOP,TOT,PC_POP,A,1981,5.599134771,
CHL,ELDLYPOP,TOT,PC_POP,A,1982,5.650376618,
CHL,ELDLYPOP,TOT,PC_POP,A,1983,5.700669987,
CHL,ELDLYPOP,TOT,PC_POP,A,1984,5.75008484,
CHL,ELDLYPOP,TOT,PC_POP,A,1985,5.798536693,
CHL,ELDLYPOP,TOT,PC_POP,A,1986,5.85587458,
CHL,ELDLYPOP,TOT,PC_POP,A,1987,5.912295043,
CHL,ELDLYPOP,TOT,PC_POP,A,1988,5.967806271,
CHL,ELDLYPOP,TOT,PC_POP,A,1989,6.022328766,
CHL,ELDLYPOP,TOT,PC_POP,A,1990,6.075925681,
CHL,ELDLYPOP,TOT,PC_POP,A,1991,6.175997485,
CHL,ELDLYPOP,TOT,PC_POP,A,1992,6.263144186,
CHL,ELDLYPOP,TOT,PC_POP,A,1993,6.455492626,
CHL,ELDLYPOP,TOT,PC_POP,A,1994,6.656321725,
CHL,ELDLYPOP,TOT,PC_POP,A,1995,6.854056974,
CHL,ELDLYPOP,TOT,PC_POP,A,1996,7.041506562,
CHL,ELDLYPOP,TOT,PC_POP,A,1997,7.214443688,
CHL,ELDLYPOP,TOT,PC_POP,A,1998,7.371843201,
CHL,ELDLYPOP,TOT,PC_POP,A,1999,7.516696122,
CHL,ELDLYPOP,TOT,PC_POP,A,2000,7.655204615,
CHL,ELDLYPOP,TOT,PC_POP,A,2001,7.795026936,
CHL,ELDLYPOP,TOT,PC_POP,A,2002,7.941815868,
CHL,ELDLYPOP,TOT,PC_POP,A,2003,8.099551384,
CHL,ELDLYPOP,TOT,PC_POP,A,2004,8.265697208,
CHL,ELDLYPOP,TOT,PC_POP,A,2005,8.439644875,
CHL,ELDLYPOP,TOT,PC_POP,A,2006,8.617870563,
CHL,ELDLYPOP,TOT,PC_POP,A,2007,8.798098406,
CHL,ELDLYPOP,TOT,PC_POP,A,2008,8.980225724,
CHL,ELDLYPOP,TOT,PC_POP,A,2009,9.168561392,
CHL,ELDLYPOP,TOT,PC_POP,A,2010,9.370551105,
CHL,ELDLYPOP,TOT,PC_POP,A,2011,9.58506294,
CHL,ELDLYPOP,TOT,PC_POP,A,2012,9.818653846,
CHL,ELDLYPOP,TOT,PC_POP,A,2013,10.07473809,
CHL,ELDLYPOP,TOT,PC_POP,A,2014,10.3291745,
CHL,ELDLYPOP,TOT,PC_POP,A,2015,10.60774653,
CHL,ELDLYPOP,TOT,PC_POP,A,2016,10.9302688,
CHL,ELDLYPOP,TOT,PC_POP,A,2017,11.24259957,
CHL,ELDLYPOP,TOT,PC_POP,A,2018,11.54684142,
CHL,ELDLYPOP,TOT,PC_POP,A,2019,11.82915397,
CHL,ELDLYPOP,TOT,PC_POP,A,2020,12.12138156,
COL,ELDLYPOP,TOT,PC_POP,A,1950,3.221562839,
COL,ELDLYPOP,TOT,PC_POP,A,1951,3.189086826,
COL,ELDLYPOP,TOT,PC_POP,A,1952,3.15198024,
COL,ELDLYPOP,TOT,PC_POP,A,1953,3.109378907,
COL,ELDLYPOP,TOT,PC_POP,A,1954,3.059790529,
COL,ELDLYPOP,TOT,PC_POP,A,1955,3.003383158,
COL,ELDLYPOP,TOT,PC_POP,A,1956,2.997605914,
COL,ELDLYPOP,TOT,PC_POP,A,1957,2.984713651,
COL,ELDLYPOP,TOT,PC_POP,A,1958,2.966416034,
COL,ELDLYPOP,TOT,PC_POP,A,1959,2.944195761,
COL,ELDLYPOP,TOT,PC_POP,A,1960,2.919413062,
COL,ELDLYPOP,TOT,PC_POP,A,1961,2.922382593,
COL,ELDLYPOP,TOT,PC_POP,A,1962,2.919676856,
COL,ELDLYPOP,TOT,PC_POP,A,1963,2.913889059,
COL,ELDLYPOP,TOT,PC_POP,A,1964,2.908371727,
COL,ELDLYPOP,TOT,PC_POP,A,1965,2.905254843,
COL,ELDLYPOP,TOT,PC_POP,A,1966,2.92399781,
COL,ELDLYPOP,TOT,PC_POP,A,1967,2.944810407,
COL,ELDLYPOP,TOT,PC_POP,A,1968,2.966768567,
COL,ELDLYPOP,TOT,PC_POP,A,1969,2.988694782,
COL,ELDLYPOP,TOT,PC_POP,A,1970,3.011159557,
COL,ELDLYPOP,TOT,PC_POP,A,1971,3.054383381,
COL,ELDLYPOP,TOT,PC_POP,A,1972,3.095211057,
COL,ELDLYPOP,TOT,PC_POP,A,1973,3.136466041,
COL,ELDLYPOP,TOT,PC_POP,A,1974,3.180812282,
COL,ELDLYPOP,TOT,PC_POP,A,1975,3.228671482,
COL,ELDLYPOP,TOT,PC_POP,A,1976,3.298186101,
COL,ELDLYPOP,TOT,PC_POP,A,1977,3.364845395,
COL,ELDLYPOP,TOT,PC_POP,A,1978,3.427571871,
COL,ELDLYPOP,TOT,PC_POP,A,1979,3.485463989,
COL,ELDLYPOP,TOT,PC_POP,A,1980,3.53884395,
COL,ELDLYPOP,TOT,PC_POP,A,1981,3.591122949,
COL,ELDLYPOP,TOT,PC_POP,A,1982,3.64223333,
COL,ELDLYPOP,TOT,PC_POP,A,1983,3.693255002,
COL,ELDLYPOP,TOT,PC_POP,A,1984,3.744977623,
COL,ELDLYPOP,TOT,PC_POP,A,1985,4.442530297,
COL,ELDLYPOP,TOT,PC_POP,A,1986,4.541854759,
COL,ELDLYPOP,TOT,PC_POP,A,1987,4.646849409,
COL,ELDLYPOP,TOT,PC_POP,A,1988,4.753110665,
COL,ELDLYPOP,TOT,PC_POP,A,1989,4.855031161,
COL,ELDLYPOP,TOT,PC_POP,A,1990,4.950310316,
COL,ELDLYPOP,TOT,PC_POP,A,1991,5.013569976,
COL,ELDLYPOP,TOT,PC_POP,A,1992,5.081005739,
COL,ELDLYPOP,TOT,PC_POP,A,1993,5.151400106,
COL,ELDLYPOP,TOT,PC_POP,A,1994,5.231703398,
COL,ELDLYPOP,TOT,PC_POP,A,1995,5.319102831,
COL,ELDLYPOP,TOT,PC_POP,A,1996,5.392120164,
COL,ELDLYPOP,TOT,PC_POP,A,1997,5.472644452,
COL,ELDLYPOP,TOT,PC_POP,A,1998,5.557739528,
COL,ELDLYPOP,TOT,PC_POP,A,1999,5.649043344,
COL,ELDLYPOP,TOT,PC_POP,A,2000,5.745679741,
COL,ELDLYPOP,TOT,PC_POP,A,2001,5.848245316,
COL,ELDLYPOP,TOT,PC_POP,A,2002,5.953055911,
COL,ELDLYPOP,TOT,PC_POP,A,2003,6.057823326,
COL,ELDLYPOP,TOT,PC_POP,A,2004,6.154368639,
COL,ELDLYPOP,TOT,PC_POP,A,2005,6.254763504,
COL,ELDLYPOP,TOT,PC_POP,A,2006,6.277186937,
COL,ELDLYPOP,TOT,PC_POP,A,2007,6.348470206,
COL,ELDLYPOP,TOT,PC_POP,A,2008,6.44841853,
COL,ELDLYPOP,TOT,PC_POP,A,2009,6.575619838,
COL,ELDLYPOP,TOT,PC_POP,A,2010,6.724845035,
COL,ELDLYPOP,TOT,PC_POP,A,2011,6.852675301,
COL,ELDLYPOP,TOT,PC_POP,A,2012,6.997463367,
COL,ELDLYPOP,TOT,PC_POP,A,2013,7.152090649,
COL,ELDLYPOP,TOT,PC_POP,A,2014,7.316165044,
COL,ELDLYPOP,TOT,PC_POP,A,2015,7.485892335,
COL,ELDLYPOP,TOT,PC_POP,A,2016,7.675423427,
COL,ELDLYPOP,TOT,PC_POP,A,2017,7.864239124,
COL,ELDLYPOP,TOT,PC_POP,A,2018,8.060024594,
COL,ELDLYPOP,TOT,PC_POP,A,2019,8.269673782,
COL,ELDLYPOP,TOT,PC_POP,A,2020,8.502124274,
EST,ELDLYPOP,TOT,PC_POP,A,1950,10.60048302,
EST,ELDLYPOP,TOT,PC_POP,A,1951,10.56934815,
EST,ELDLYPOP,TOT,PC_POP,A,1952,10.55031073,
EST,ELDLYPOP,TOT,PC_POP,A,1953,10.52030687,
EST,ELDLYPOP,TOT,PC_POP,A,1954,10.4754954,
EST,ELDLYPOP,TOT,PC_POP,A,1955,10.42102839,
EST,ELDLYPOP,TOT,PC_POP,A,1956,10.4372224,
EST,ELDLYPOP,TOT,PC_POP,A,1957,10.446505,
EST,ELDLYPOP,TOT,PC_POP,A,1958,10.45990923,
EST,ELDLYPOP,TOT,PC_POP,A,1959,10.48944196,
EST,ELDLYPOP,TOT,PC_POP,A,1960,10.54650647,
EST,ELDLYPOP,TOT,PC_POP,A,1961,10.64807591,
EST,ELDLYPOP,TOT,PC_POP,A,1962,10.74097068,
EST,ELDLYPOP,TOT,PC_POP,A,1963,10.83259603,
EST,ELDLYPOP,TOT,PC_POP,A,1964,10.93261933,
EST,ELDLYPOP,TOT,PC_POP,A,1965,11.04582589,
EST,ELDLYPOP,TOT,PC_POP,A,1966,11.19921777,
EST,ELDLYPOP,TOT,PC_POP,A,1967,11.35502092,
EST,ELDLYPOP,TOT,PC_POP,A,1968,11.50982542,
EST,ELDLYPOP,TOT,PC_POP,A,1969,11.65471258,
EST,ELDLYPOP,TOT,PC_POP,A,1970,11.72125675,
EST,ELDLYPOP,TOT,PC_POP,A,1971,11.82442418,
EST,ELDLYPOP,TOT,PC_POP,A,1972,11.95812191,
EST,ELDLYPOP,TOT,PC_POP,A,1973,12.06663675,
EST,ELDLYPOP,TOT,PC_POP,A,1974,12.18077676,
EST,ELDLYPOP,TOT,PC_POP,A,1975,12.30214811,
EST,ELDLYPOP,TOT,PC_POP,A,1976,12.38649436,
EST,ELDLYPOP,TOT,PC_POP,A,1977,12.45991101,
EST,ELDLYPOP,TOT,PC_POP,A,1978,12.50606086,
EST,ELDLYPOP,TOT,PC_POP,A,1979,12.52590523,
EST,ELDLYPOP,TOT,PC_POP,A,1980,12.47337057,
EST,ELDLYPOP,TOT,PC_POP,A,1981,12.26747133,
EST,ELDLYPOP,TOT,PC_POP,A,1982,11.97746417,
EST,ELDLYPOP,TOT,PC_POP,A,1983,11.77316246,
EST,ELDLYPOP,TOT,PC_POP,A,1984,11.60819351,
EST,ELDLYPOP,TOT,PC_POP,A,1985,11.40025942,
EST,ELDLYPOP,TOT,PC_POP,A,1986,11.29867094,
EST,ELDLYPOP,TOT,PC_POP,A,1987,11.30251427,
EST,ELDLYPOP,TOT,PC_POP,A,1988,11.36948588,
EST,ELDLYPOP,TOT,PC_POP,A,1989,11.49457539,
EST,ELDLYPOP,TOT,PC_POP,A,1990,11.63522975,
EST,ELDLYPOP,TOT,PC_POP,A,1991,11.84656001,
EST,ELDLYPOP,TOT,PC_POP,A,1992,12.23071559,
EST,ELDLYPOP,TOT,PC_POP,A,1993,12.70654188,
EST,ELDLYPOP,TOT,PC_POP,A,1994,13.12623332,
EST,ELDLYPOP,TOT,PC_POP,A,1995,13.5288459,
EST,ELDLYPOP,TOT,PC_POP,A,1996,13.94057901,
EST,ELDLYPOP,TOT,PC_POP,A,1997,14.34054883,
EST,ELDLYPOP,TOT,PC_POP,A,1998,14.63038792,
